"Spcode","Cme","1976","1979","1982","1985","1988","1991","1996","1999","2002","2006","2008","2010","2011","2014","2017","2018","2019","2020","2021","2022","2023"
10,"Lamprey Unid.",,,,,,,,,,,,,,,,,,,,,0.0153406461763795
471,"Alaska Skate",,,,,,,,,,,,61.5446427198387,,8.16026190513236,34.2253444162902,28.047872232665,33.0001213527212,34.3559681919879,50.543201719401,21.958684258724,14.3173566338659
10120,"Pacific halibut",,,,12.160169164737,2.44481128923759,30.5502675657356,239.396325564334,,26.5433481463893,35.3619667784279,287.209268023664,100.911902947775,37.1754670982863,73.2828394947101,43.8008584647462,31.324436551556,30.844074536067,43.1965241309612,16.8437232901841,28.355970177503,26.2529662976392
10130,"flathead sole",,,,0.274466659299026,0.191338614579716,,4.40920860517718,0.190217131399873,0.481469920627397,,,,,,,0.290925934197307,,,,0.105739426236559,
10140,"Bering flounder",,0.0216919814983016,0.194123183619715,0.581396921690979,0.0364393254599634,0.199008075804128,,0.235107533475347,,3.38141707882152,1.39773194902641,0.638845022669332,1.14411931035128,1.72085937367225,1.71570561032856,1.80821095138735,1.77712902132775,2.26635753423628,0.126864140690409,0.318340715780463,1.14535407263323
10155,"Arctic flounder",0.150006430938472,0.407787706698789,0.582251143297343,0.519774422200056,0.812416687000563,,,,,,,0.456482987345312,0.632682793700463,,2.04191135912795,,7.31661049362173,,5.08821989234907,1.04904422493055,0.148245519137246
10200,"rex sole",,,,,,,,,3.50033538537308,,,,,,,,,,,,
10210,"yellowfin sole",14.8632163260154,48.0747385030403,178.007424217702,262.708432037885,187.565730644333,85.3518254642174,146.99483082919,148.023349846715,125.714751537676,317.910422384731,157.119184579559,113.705988123315,113.277194381255,157.754552804786,240.19196336353,148.550346633321,492.482810604648,328.780962281415,323.162724836457,453.137936278094,343.719736412413
10211,"longhead dab",0.560904154769705,0.561380876429679,0.849105530549925,1.62772738389494,1.29180913495406,1.51577066694732,1.68933386451193,1.48408348527715,2.9606255574357,4.97660927380939,2.34362073612208,1.23971189611265,0.777678226743943,2.02079633580606,0.40523471860719,1.15738806612171,2.33397377381951,3.07359180168093,0.982826661191661,1.58930813677554,1.7784468438763
10212,"Sakhalin Sole",,,,,,,,,,,,0.186118082665099,,,0.306516389815006,,,,0.0086955312848863,0.0391102189201929,0.00869161109817663
10220,"starry flounder",40.4825073937677,70.8972072811549,86.1898422502425,115.615485832695,148.418534618438,106.112959113029,220.597487325919,282.787093483901,120.729604946156,170.619087521524,141.31341190292,171.525455372127,217.414656225699,200.881178764154,160.227680987896,158.863967550024,217.768965417606,329.022878575253,235.825359813993,313.043041798042,236.564241166398
10221,"Hybrid starry flounder X Alaska plaice",,,,,,,,,,,,,,,,,,,0.164694720108279,,
10260,"rock sole spNone",,,,,,2.55711421066167,6.49145883523367,10.3709407125438,16.5419671023792,32.202697852546,27.1943750433485,,,26.9675963789049,3.3843769696587,12.6112482813338,19.7140851154034,14.8577414866446,4.91469065622923,,0.481851215682273
10261,"northern rock sole",,,,,,,,,,,,20.4832291739053,,,5.23428848919403,,8.15534640007285,,1.64779469540727,0.878729169877543,1.16137830236248
10262,"southern rock sole",,,,,,,,2.54418666824427,,,,,,,,,,,,,
10285,"Alaska plaice",9.0054528487704,40.9354487021458,91.5702462049385,66.8161658458878,99.1378584320155,66.9480479281026,81.5630075671942,75.9310300048658,50.8866423843663,129.086638864628,66.9421401307646,79.9205108649663,62.6708332517449,65.7681819078908,97.1111065118089,36.2018113219392,130.199061329444,116.809733540528,72.4499527057109,126.001144865882,110.280203820598
20000,"poacher unidentNone",,0.0438660070298988,,,0.057748228149841,,0.150434088176061,,,0.0425150818969002,,,,,,,,,,,
20001,"tubenose poacher",0.0652029020464662,0.0867679259932064,0.0422267562256945,0.173783106484737,0.110914012974038,0.251847407224583,,0.105934087085305,,0.417799804515116,0.0585825928520313,0.00288913283129944,0.0709218092294467,0.0996011215623901,0.102335378914371,0.0509520551534022,0.108015579721555,0.0964266629462336,0.101923370256616,0.0433920804263747,0.0258083238213262
20006,"sawback poacher",,,0.0579608641545923,,0.160781984555972,,,,,0.476446288944131,,,,,,,,,,,0.0882191428864191
20039,"Podothecus",,,,,,,,,,,,,,,,,0.0201977456964059,,,,
20040,"sturgeon poacher",1.64053456794159,1.74635375926305,1.37697633142534,3.41924608999283,2.16654797449817,1.13708861072006,6.36219243753731,0.800506631131426,0.6801717718734,,,,,,,,0.0150783682188681,,,0.642844356372906,0.105636771941878
20041,"Veteran poacher",,,,,,,,,1.985526086539,,0.406147259370609,0.210994194939226,0.161047396556825,2.09432849168607,0.32033443012777,0.198748497841052,0.0920762307027084,0.234643498456529,0.245708375277042,0.0245618263303678,0.193172119055715
20051,"Arctic alligatorfish",0.017482024562776,,,0.073648812642124,,,,,,,,0.00290211065378534,,,,,,,,,
20060,"warty poacher",,0.0665898783019413,,,,,,,,,,,,,,,,,,,
20061,"Bering poacher",0.0965918521938886,0.0203362326546578,0.25295630444527,0.959094939471211,0.173600237617482,0.166472544906599,1.22559394522939,0.238928794113613,0.0117163480314901,1.47992258320853,1.05698019544533,,0.577418262686284,0.373542945049769,0.364503848820682,0.315949984887143,0.763455568657302,1.29322509706038,0.246109227558035,0.333380092444655,0.6739563742449
20202,"Pacific sand lance",,0.0433839629966032,0.0207599041682965,0.0375775235046336,0.0173601986076347,,,,,0.0664633069499146,,,0.00964147873543204,,,,,,0.0260865938546589,,
20322,"Bering wolffish",1.56638940082473,1.05227588750119,0.805971071529169,5.17974489131524,4.71265218916488,1.79724510753539,9.33422096040483,1.36714303965459,1.18995368547247,6.72674485944584,14.8804939598798,0.0087623509890936,,4.77225045747278,3.1347369661036,2.96053661160732,8.60053010770762,13.7048518815563,6.9800612478802,2.99082521405628,5.77261081733118
21110,"Pacific herring",2.25830198299105,2.06054234528624,0.604381800439424,10.7661069782957,0.767830200795319,2.43289329307609,6.99762612340632,1.59596440544003,2.01961661735346,19.6548278745168,16.4111769222123,6.78162128400965,20.1567558170354,2.84326859673377,4.15188879820231,4.99263166285399,3.10192918566443,5.40731373874323,6.6782848746259,1.09562390610794,1.96786382281314
21201,"California grenadier",,,,,,,,,0.253343711564634,,,,,,,,,,,,
21300,"sculpin unidentNone",,0.137800530829646,0.365213572526432,,0.248950220655628,,,,,,1.28760629768403,,,,,,,,,,0.0921186147627875
21313,"None",,1.56100857408323,0.491460707814718,,6.976251445172,3.1028096087763,,,,8.66601015586816,9.19483176307908,,4.33792416135322,6.50104265101434,7.05160740085297,1.68794853065703,2.26809205537131,3.9388212203094,1.54758353628596,,3.21073894477828
21314,"threaded sculpin",0.0147217048949692,0.441947542813357,,12.9358240525961,5.5360334193513,0.1907400649799,18.2922409659185,3.09151206132044,4.39166394159709,1.88094551484022,,4.25331456119889,,,4.62313164941628,,3.35304695230125,,1.3884013442864,1.75503267283979,4.63252197591219
21315,"Arctic staghorn sculpin",2.99994786527267,0.298723723710484,6.35714473535562,5.05870419789638,3.9948136950704,,,1.83576710437096,4.14277199172354,,,0.878271333918771,,,,,,,,,0.669977350238379
21316,"Armorhead Sculpin",,,,,,,,,0.230986502373727,,,,,,,,,,,,
21331,"None",,,,,,,,,,,0.0303608460283958,,,,,,,,,,
21332,"bride sculpin  (Northern hookear sculpin)",,,,,,,,,0.0254595263642271,,,,,,,,,,,,
21334,"hamecon",,,,,,,,,,,,,,0.253476957561271,,,,,,,
21339,"None",,,,,,0.0961594361515654,,,,,,,,,,,,,,,
21341,"darkfin sculpin",,,,,0.140816869112637,,,,,,,,,,,,,,,,
21347,"yellow Irish lord",,,,,0.0724782187720151,,,,,,,,,,,,0.0356029364697737,,,,
21348,"butterfly sculpin",,,,0.0195867400506777,,,,,,,,0.144427791440899,,,,,,,,,
21350,"None",,0.0232414087481803,0.021429578496306,,0.0753392010919631,0.26852618220345,,0.112962082185925,1.94047404760235,,,,0.0200687521517683,0.467969000502969,0.292448806573682,0.241346373930794,,,,,
21355,"ribbed sculpin",0.307816234293237,0.111607041141529,0.266274881472139,1.39342197382038,0.226216540209898,,0.152821930845523,,0.0113119911421106,,0.0775348781359928,,,0.0207304574957173,0.1715339758656,,0.0073535740173156,,,,0.0328343942051367
21356,"roughspine sculpin",,,,,0.057748228149841,,,,,,,,,,,,,,,,
21360,"brightbelly sculpin",,,,0.0198550515582213,,,,,,,,0.0244079024678056,,,,,,,,,0.00899711915270987
21368,"warty sculpin  (=shorthorned sculpin)",6.84161267132831,0.873179217466675,2.25309519612463,11.8941923808331,0.326752632695936,,,1.17946392206184,11.0238300119165,,,0.618386768639339,,,,,0.511676224308951,,,,0.0251294641325623
21370,"great sculpin",,,,,,,2.65765386919815,1.11715892481699,7.10517565750134,,,,,,,,,,,,0.472892193090708
21371,"plain sculpin",10.8024520829841,10.4144561993216,210.638275062486,146.851394879894,158.478523092191,334.310653704358,122.547649251174,77.272806754101,26.0238925180797,,,61.673270500022,,,234.286593432259,,270.575169728835,,53.0802129119307,56.0869048871013,39.4566726366866
21373,"frog sculpin",,,,,,,,0.765134679373528,,,,,,,,,,,,,
21375,"Myoxocephalus unidentified",,17.0939199168451,,,6.53972901213896,27.2593644724093,,,14.1904688553559,150.286824677605,100.541233786853,,23.9485122100748,75.1433633563844,159.833604613289,128.727080521293,157.696956256371,247.60993826838,78.4208923712562,0.256772057401913,50.5868785019203
21376,"belligerent sculpin",0.553845100948953,,0.205589562206551,0.597427758332501,,,,0.867115469749728,0.234226005979458,,,1.10075960872509,,0.510445287122325,,,1.67796431273175,,0.420198339458256,0.52012112119689,0.259138099005131
21377,"fourhorn sculpin",0.0661803178219597,,,0.117596391868767,0.408759755484571,,2.68043866280741,,,,,,,,,,,,,,
21378,"Arctic sculpin",,,,,,,,9.42348646593411,,,,,,,,,0.186010137861667,,,0.640863524331882,
21380,"Pacific staghorn sculpin",,,,,0.371422016537096,,,,,,,,,,,,,,,,
21384,"None",,,,,,5.22337861240601,,9.29579686701279,0.485804213454972,,,,,,0.472979641445289,,,,,,
21387,"leister sculpin",,,,,0.123694910753432,,5.96430177554113,0.196588174973493,,,,,,,,,,,,,
21388,"antlered sculpin",3.39760679644631,6.46081255572017,8.6142003634276,27.4059757069669,14.2330874783936,,,0.181755728464324,12.740516685958,17.4106175163039,13.4120502614786,8.96819454418616,15.5797793390037,30.5737313484048,12.7933259790449,2.7741790722169,3.12730506453747,8.19979064383755,1.84381020415958,1.24719539632058,2.00215832224844
21390,"spinyhead sculpin",,,,,0.0177942035728255,,,,,,,,,,,,,,,,
21393,"None",,0.0216919814983016,,,,,,,,,,,,,,,,,,,
21394,"tadpole sculpin",0.0661803178219597,0.0805416517177499,0.20411939300143,,,,,,,,,,,,,,,,,,
21397,"crested sculpin",,,,0.557529655557151,0.181796195151905,,0.382054827113807,,,0.916113493542838,,,,,0.326301805279944,,,,,,
21405,"eyeshade sculpin",0.227379789006045,0.265186126822145,0.482073833275954,0.535713791517147,0.179090050058635,0.177175775643266,0.600193184214402,0.299231957892743,0.114469644611066,0.20679827276356,0.321555208419794,0.111253310254738,0.108740944496464,0.620723334484664,0.137048808436627,0.0685032880490691,0.114202865835053,0.0989567429579095,0.0559686354718105,0.0918080726847764,0.0664415965043359
21415,"grunt sculpin",,,,,,,,,0.537279117650404,,,,,,,,,,,,
